1 25 49
25472209 59985025 94497841
57259489 59985025 62710561
51940849 60109009 68277169
14190289 60171049 106151809
3972049 60295225 116618401
24373969 60295225 96216481
790321 60357361 119924401
46771921 60357361 73942801
1018081 60668521 120318961
41770369 60730849 79691329
6599761 60855601 115111441
9541921 60855601 112169281
49729 61042969 122036209
59089969 61042969 62995969
55249489 61105489 66961489
20511841 61230625 101949409
36954241 61230625 85507009
19989841 61293241 102596641
11175649 61418569 111661489
47789569 61418569 75047569
2819041 61481281 120143521
44182609 61669609 79156609
40666129 61984129 83302129
17447329 62047129 106646929
1803649 62362609 122921569
37246609 62362609 87478609
4532641 62425801 120318961
305809 62615569 124925329
27952369 62615569 97278769
1852321 62742241 123632161
8473921 62805625 117137329
57168721 62805625 68442529
6115729 62932489 119749249
51739249 62995969 74252689
58081 63186601 126315121
30724849 63313849 95902849
46471489 63313849 80156209
13608721 63504961 113401201
23804641 63504961 103205281
12794929 63760225 114725521
41383489 63760225 86136961
27636049 63888049 100140049
1079521 64080025 127080529
4661281 64080025 123498769
2825761 64144081 125462401
786769 64272289 127757809
6105841 64336441 122567041
36493681 64336441 92179201
19918369 64529089 109139809
24671089 64529089 104387089
7921 64722025 129436129
10699441 64722025 118744609
10608049 64850809 119093569
31820881 65044225 98267569
62995969 65044225 67092481
58967041 65108761 71250481
21836929 65237929 108638929
55011889 65237929 75463969
3389281 65302561 127215841
51136801 65431921 79727041
508369 65496649 130484929
62710561 65626201 68541841
16313521 65691025 115068529
47348161 65691025 84033889
27384289 65885689 104387089
4092529 66015625 127938721
43652449 66015625 88378801
40056241 66406201 92756161
46117681 66406201 86694721
2307361 66601921 130896481
7006609 66863329 126720049
16589329 66863329 117137329
23203489 66863329 110523169
36566209 66863329 97160449
146689 66994225 133841761
13010449 66994225 120978001
33189121 67387681 101586241
35988001 67584841 99181681
14190289 67782289 121374289
2455489 67848169 133240849
1423249 67980025 134536801
5612161 67980025 130347889
19298449 67980025 116661601
29931841 67980025 106028209
579121 68046001 135512881
5424241 68046001 130667761
31259281 68376361 105493441
10029889 68442529 126855169
26801329 68641225 110481121
62615569 68641225 74666881
11950849 68773849 125596849
56806369 68840209 80874049
51165409 69172489 87179569
15689521 69239041 122788561
67092481 69239041 71385601
23804641 69372241 114939841
744769 69438889 138133009
58721569 69438889 80156209
45711121 69639025 93566929
54656449 69639025 84621601
3659569 69772609 135885649
1216609 69839449 138462289
9878449 69839449 129800449
7392961 70040161 132687361
20948929 70174129 119399329
40462321 70241161 100020001
46799281 70241161 93683041
22572001 70375321 118178641
12397441 70644025 128890609
43020481 70644025 98267569
279841 70980625 141681409
35438209 70980625 106523041
18241441 71048041 123854641
18653761 71588521 124523281
35796289 71656225 107516161
68541841 71656225 74770609
5121169 71791729 138462289
62457409 71791729 81126049
398161 71995225 143592289
15689521 71995225 128300929
1825201 72063121 142301041
56535361 72063121 87590881
6265009 72199009 138133009
9443329 72199009 134954689
32364721 72267001 112169281
50794129 72471169 94148209
36481 72607441 145178401
26142769 72880369 119617969
13300609 73017025 132733441
45252529 73017025 100781521
4739329 73496329 142253329
71385601 73633561 75881521
3236401 73702225 144168049
25897921 73702225 121506529
39929761 73702225 107474689
66961489 73702225 80442961
954529 73839649 146724769
62615569 73839649 85063729
6848689 73908409 140968129
21911761 74046025 126180289
58354321 74046025 89737729
11082241 74114881 137147521
22801 74321641 148620481
54184321 74321641 94458961
11771761 74459641 137147521
22877089 74528689 126180289
34845409 74528689 114211969
50112241 74666881 99221521
3411409 74874409 146337409
68442529 74874409 81306289
46144849 75082225 104019601
62236321 75082225 87928129
461041 75151561 149842081
9042049 75290329 141538609
17986081 75359761 132733441
30019441 75498721 120978001
42289009 75568249 108847489
1760929 75777025 149793121
4635409 75777025 146918641
50367409 75916369 101465329
247009 76125625 152004241
38551681 76125625 113699569
2289169 76335169 150381169
17297281 76405081 135512881
7187761 76545001 145902241
44742721 76545001 108347281
25472209 76615009 127757809
34939921 76755121 118570321
113569 76825225 153536881
14386849 76825225 139263601
14753281 77457601 140161921
31460881 77457601 123454321
2825761 77810041 152794321
5527201 77880625 150234049
21224449 77880625 134536801
74770609 78092569 81414529
28121809 78234025 128346241
34210801 78234025 122257249
68277169 78234025 88190881
75881521 78234025 80586529
71250481 78304801 85359121
11135569 78446449 145757329
66699889 78446449 90193009
61952641 78517321 95082001
55815841 78943225 102070609
57866449 78943225 100020001
24930049 79085449 133240849
4068289 79299025 154529761
17297281 79299025 141300769
29343889 79299025 129254161
53597041 79299025 105001009
693889 79512889 158331889
49885969 79512889 109139809
49434961 79727041 110019121
10195249 79798489 149401729
4157521 79941481 155725441
1442401 80013025 158583649
21893041 80013025 138133009
44182609 80227849 116273089
45387169 80227849 115068529
128881 80442961 160757041
2819041 80802121 158785201
41460721 80802121 120143521
19018321 81018001 143017681
8196769 81090025 153983281
38725729 81090025 123454321
237169 81234169 162231169
74666881 81522841 88378801
68046001 81739681 95433361
20511841 81884401 143256961
2430481 82101721 161772961
16313521 82101721 147889921
33535681 82101721 130667761
61606801 82101721 102596641
508369 82391929 164275489
1787569 82391929 162996289
10491121 82609921 154728721
55368481 82609921 109851361
30481441 82973881 135466321
18769 83046769 166074769
80586529 83046769 85507009
13786369 83265625 152744881
28633201 83265625 137898049
16589329 83411689 150234049
66308449 83484769 100661089
27112849 83850649 140588449
4800481 83923921 163047361
982081 84070561 167159041
43573201 84070561 124567921
57259489 84143929 111028369
3690241 84290761 164891281
7656289 84511249 161366209
11444689 84511249 157577809
24039409 84584809 145130209
52896529 84584809 116273089
23902321 84805681 145709041
47089 84953089 169859089
81414529 84953089 88491649
38056561 85026841 131997121
67749361 85396081 103042801
44528929 85692049 126855169
410881 85840225 171269569
9296401 85840225 162384049
20857489 85840225 150822961
61199329 85840225 110481121
19775809 86062729 152349649
32821441 86136961 139452481
40538689 86359849 132181009
2053489 86583025 171112561
5230369 86583025 167935681
9840769 86955625 164070481
17986081 86955625 155925169
48762289 87179569 125596849
7349521 87254281 167159041
27888961 87403801 146918641
82369 87703225 175324081
15864289 87703225 159542161
32982049 87928129 142874209
42915601 88078225 133240849
85507009 88078225 90649441
15295921 88153321 161010721
80442961 88153321 95863681
75463969 88303609 101143249
70576801 88529281 106481761
81306289 88604569 95902849
5612161 88755241 171898321
1329409 88830625 176331841
3236401 88830625 174424849
65788321 88830625 111872929
74252689 88830625 103408561
7059649 88981489 170903329
877969 89056969 177235969
61105489 89208025 117310561
67387681 89208025 111028369
12327121 89510521 166693921
5041 89661961 179318881
56535361 89661961 122788561
60730849 89737729 118744609
52085089 90193009 128300929
4092529 90345025 176597521
32069569 90345025 148620481
19018321 90421081 161823841
54302161 90421081 126540001
638401 90649441 180660481
10491121 90801841 171112561
47761921 90801841 133841761
22819729 90878089 158936449
1697809 91259809 180821809
48121969 91259809 134397649
9186961 91489225 173791489
43573201 91489225 139405249
187489 91718929 183250369
27112849 91718929 156325009
2798929 92025649 181252369
19775809 92025649 164275489
15124321 92179201 169234081
8392609 92256025 176119441
39526369 92256025 144985681
42211009 92256025 142301041
88491649 92256025 96020401
81126049 92409769 103693489
73942801 92717641 111492481
35628961 93103201 150577441
90649441 93334921 96020401
36590401 93412225 150234049
85359121 93412225 101465329
2798929 93566929 184334929
80156209 93566929 106977649
6466849 93644329 180821809
1739761 93799225 185858689
6507601 93799225 181090849
60202081 93799225 127396369
75047569 93799225 112550881
638401 93876721 187115041
31888609 94031809 156175009
11621281 94109401 176597521
70040161 94109401 118178641
65141041 94497841 123854641
6241 94575625 189145009
53684929 94575625 135466321
31281649 94731289 158180929
18241441 94965025 171688609
60357361 94965025 129572689
28313041 95043001 161772961
4844401 95433361 186022321
47430769 95511529 143592289
55696369 95511529 135326689
923521 95667961 190412401
4190209 95981209 187772209
11785489 95981209 180176929
1366561 96138025 190909489
24910081 96138025 167365969
51165409 96138025 141110641
88378801 96138025 103897249
8532241 96216481 183900721
26306641 96216481 166126321
80874049 96373489 111872929
41460721 96609241 151757761
82369 96687889 193293409
14371681 96845281 179318881
46771921 96845281 146918641
3411409 97160449 190909489
21687649 97318225 172948801
66471409 97318225 128165041
358801 97634161 194909521
42523441 97634161 152744881
21687649 97871449 174055249
35796289 97871449 159946609
59613841 98029801 136445761
2380849 98505625 194630401
38427601 98505625 158583649
18653761 98585041 178516321
96020401 98823481 101626561
2217121 98982601 195748081
7491169 99062209 190633249
85063729 99062209 113060689
30459361 99301225 168143089
79727041 99301225 118875409
34492129 99460729 164429329
54289 99700225 199346161
17447329 99700225 181953121
15816529 99940009 184063489
46689889 99940009 153190129
69372241 100020001 130667761
96020401 100020001 104019601
88190881 100180081 112169281
30724849 100500625 170276401
64368529 100500625 136632721
5678689 100741369 195804049
3690241 100982401 198274561
73119601 100982401 128845201
7879249 101143249 194407249
40666129 101143249 161620369
1062961 101223721 201384481
13184161 101384761 189585361
27133681 101626561 176119441
65918161 101626561 137334961
13608721 101707225 189805729
54745201 101707225 148669249
18769 101868649 203718529
50140561 102434641 154728721
58967041 102434641 145902241
20857489 102677689 184497889
23726641 102839881 181953121
579121 102921025 205262929
10764961 102921025 195077089
52287361 103408561 154529761
5303809 103571329 201838849
1985281 103652761 205320241
10195249 103897249 197599249
29604481 104060401 178516321
261121 104142025 208022929
20511841 104142025 187772209
41383489 104142025 166900561
95902849 104142025 112381201
2765569 104387089 206008609
87928129 104387089 120846049
8567329 104550625 200533921
101626561 104550625 107474689
16638241 104632441 192626641
95863681 104632441 113401201
80156209 104796169 129436129
90193009 104796169 119399329
152881 105042001 209931121
84621601 105042001 125462401
37246609 105124009 173001409
72607441 105370225 138133009
79156609 105370225 131583841
17497489 105534529 193571569
39828721 105863521 171898321
65302561 106110601 146918641
6599761 106275481 205951201
7230721 106275481 205320241
1682209 106357969 211033729
790321 106523041 212255761
12837889 106770889 200703889
63473089 106853569 150234049
14691889 107019025 199346161
58262689 107019025 155775361
289 107267449 214534609
29495761 107350321 185204881
34093921 107350321 180606721
58507201 107516161 156525121
4870849 108097609 211324369
51509329 108097609 164685889
53684929 108264025 162843121
104019601 108264025 112508449
12103441 108597241 205091041
25897921 108597241 191296561
87590881 108764041 129937201
4739329 108847489 212955649
1615441 109014481 216413521
28718881 109014481 189310081
9480241 109098025 208715809
49014001 109098025 169182049
79691329 109265209 138839089
45064369 109348849 173633329
15816529 109767529 203718529
3389281 110019121 216648961
44502241 110019121 175536001
9740641 110271001 210801361
107474689 110523169 113571649
305809 110607289 220908769
101465329 110607289 119749249
38950081 110775625 182601169
64625521 110775625 156925729
23726641 110859841 197993041
40157569 111028369 181899169
89737729 111028369 132319009
19298449 111365809 203433169
84033889 111365809 138697729
2745649 111619225 220492801
6589489 111619225 216648961
57501889 111788329 166074769
78446449 111788329 145130209
552049 112042225 223532401
2163841 112042225 221920609
7612081 112042225 216472369
12061729 112042225 212022721
35988001 112126921 188265841
72982849 112296409 151609969
33189121 112381201 191573281
103897249 112635769 121374289
16313521 112890625 209467729
95433361 112890625 130347889
32001649 113316025 194630401
87179569 113316025 139452481
62457409 113571649 164685889
5726449 113912929 222099409
79156609 113912929 148669249
1203409 114169225 227135041
27804529 114169225 200533921
4190209 114340249 224490289
57410929 114340249 171269569
